b'id',b'key',b'value',b'type' 
b'6336382419',b'highway',b'crossing',b'regular'
b'6336382419',b'kerb',b'lowered',b'regular'
b'6336382420',b'direction',b'backward',b'regular'
b'6336382420',b'highway',b'stop',b'regular'
b'6336382420',b'stop',b'minor',b'regular'
b'6336382420',b'traffic_sign',b'stop',b'regular'
b'6336382424',b'highway',b'turning_circle',b'regular'
b'6336382425',b'crossing',b'unmarked',b'regular'
b'6336382425',b'highway',b'crossing',b'regular'
b'6336382425',b'kerb',b'lowered',b'regular'
b'6336382426',b'crossing',b'unmarked',b'regular'
b'6336382426',b'highway',b'crossing',b'regular'
b'6336382426',b'kerb',b'lowered',b'regular'
b'6336382427',b'barrier',b'gate',b'regular'
b'6336382428',b'crossing',b'unmarked',b'regular'
b'6336382428',b'highway',b'crossing',b'regular'
b'6336382431',b'crossing',b'unmarked',b'regular'
b'6336382431',b'highway',b'crossing',b'regular'
b'6336382432',b'direction',b'forward',b'regular'
b'6336382432',b'highway',b'stop',b'regular'
b'6336382432',b'stop',b'minor',b'regular'
b'6336382432',b'traffic_sign',b'stop',b'regular'
b'6336382433',b'crossing',b'unmarked',b'regular'
b'6336382433',b'highway',b'crossing',b'regular'
b'6336382433',b'kerb',b'lowered',b'regular'
b'6336382434',b'crossing',b'unmarked',b'regular'
b'6336382434',b'highway',b'crossing',b'regular'
b'6336384549',b'crossing',b'unmarked',b'regular'
b'6336384549',b'highway',b'crossing',b'regular'
b'6336384550',b'crossing',b'uncontrolled',b'regular'
b'6336384550',b'highway',b'crossing',b'regular'
b'6336384550',b'kerb',b'lowered',b'regular'
b'6336384551',b'crossing',b'traffic_signals',b'regular'
b'6336384551',b'highway',b'crossing',b'regular'
b'6336384551',b'kerb',b'lowered',b'regular'
b'6336384552',b'crossing',b'traffic_signals',b'regular'
b'6336384552',b'highway',b'crossing',b'regular'
b'6336384552',b'kerb',b'lowered',b'regular'
b'6336384553',b'crossing',b'traffic_signals',b'regular'
b'6336384553',b'highway',b'crossing',b'regular'
b'6336384553',b'kerb',b'lowered',b'regular'
b'6336384554',b'direction',b'both',b'regular'
b'6336384554',b'traffic_calming',b'hump',b'regular'
b'6336407522',b'crossing',b'unmarked',b'regular'
b'6336407522',b'highway',b'crossing',b'regular'
b'6336407523',b'crossing',b'unmarked',b'regular'
b'6336407523',b'highway',b'crossing',b'regular'
b'6336407524',b'crossing',b'unmarked',b'regular'
b'6336407524',b'highway',b'crossing',b'regular'
b'6336407525',b'crossing',b'unmarked',b'regular'
b'6336407525',b'highway',b'crossing',b'regular'
b'6336407526',b'crossing',b'unmarked',b'regular'
b'6336407526',b'highway',b'crossing',b'regular'
b'6336407527',b'crossing',b'unmarked',b'regular'
b'6336407527',b'highway',b'crossing',b'regular'
b'6336407528',b'crossing',b'unmarked',b'regular'
b'6336407528',b'highway',b'crossing',b'regular'
b'6336407529',b'crossing',b'unmarked',b'regular'
b'6336407529',b'highway',b'crossing',b'regular'
b'6336407530',b'crossing',b'unmarked',b'regular'
b'6336407530',b'highway',b'crossing',b'regular'
b'6336407531',b'crossing',b'unmarked',b'regular'
b'6336407531',b'highway',b'crossing',b'regular'
b'6336407532',b'crossing',b'unmarked',b'regular'
b'6336407532',b'highway',b'crossing',b'regular'
b'6336407533',b'crossing',b'unmarked',b'regular'
b'6336407533',b'highway',b'crossing',b'regular'
b'6336415442',b'crossing',b'unmarked',b'regular'
b'6336415442',b'highway',b'crossing',b'regular'
b'6336415442',b'kerb',b'lowered',b'regular'
b'6336415443',b'direction',b'backward',b'regular'
b'6336415443',b'highway',b'stop',b'regular'
b'6336415443',b'stop',b'minor',b'regular'
b'6336415443',b'traffic_sign',b'stop',b'regular'
b'6336415444',b'crossing',b'traffic_signals',b'regular'
b'6336415444',b'highway',b'crossing',b'regular'
b'6336415444',b'kerb',b'lowered',b'regular'
b'6336415445',b'crossing',b'traffic_signals',b'regular'
b'6336415445',b'highway',b'crossing',b'regular'
b'6336415445',b'kerb',b'lowered',b'regular'
b'6336415446',b'crossing',b'unmarked',b'regular'
b'6336415446',b'highway',b'crossing',b'regular'
b'6336415447',b'crossing',b'unmarked',b'regular'
b'6336415447',b'highway',b'crossing',b'regular'
b'6336415447',b'kerb',b'lowered',b'regular'
b'6336416126',b'crossing',b'unmarked',b'regular'
b'6336416126',b'highway',b'crossing',b'regular'
b'6336416127',b'crossing',b'unmarked',b'regular'
b'6336416127',b'highway',b'crossing',b'regular'
b'6336416133',b'crossing',b'unmarked',b'regular'
b'6336416133',b'highway',b'crossing',b'regular'
b'6336416135',b'crossing',b'unmarked',b'regular'
b'6336416135',b'highway',b'crossing',b'regular'
b'6336416135',b'kerb',b'lowered',b'regular'
b'6336416136',b'direction',b'forward',b'regular'
b'6336416136',b'highway',b'stop',b'regular'
b'6336416136',b'stop',b'minor',b'regular'
b'6336416136',b'traffic_sign',b'stop',b'regular'
b'6336416137',b'crossing',b'unmarked',b'regular'
b'6336416137',b'highway',b'crossing',b'regular'
b'6336416138',b'crossing',b'unmarked',b'regular'
b'6336416138',b'highway',b'crossing',b'regular'
b'6336416138',b'kerb',b'lowered',b'regular'
b'6336416139',b'crossing',b'unmarked',b'regular'
b'6336416139',b'highway',b'crossing',b'regular'
b'6336416140',b'crossing',b'unmarked',b'regular'
b'6336416140',b'highway',b'crossing',b'regular'
b'6336416148',b'crossing',b'traffic_signals',b'regular'
b'6336416148',b'highway',b'crossing',b'regular'
b'6336416148',b'kerb',b'lowered',b'regular'
b'6336416149',b'crossing',b'traffic_signals',b'regular'
b'6336416149',b'highway',b'crossing',b'regular'
b'6336416149',b'kerb',b'lowered',b'regular'
b'6336416150',b'crossing',b'traffic_signals',b'regular'
b'6336416150',b'highway',b'crossing',b'regular'
b'6336416150',b'kerb',b'lowered',b'regular'
b'6336416151',b'crossing',b'traffic_signals',b'regular'
b'6336416151',b'highway',b'crossing',b'regular'
b'6336416151',b'kerb',b'lowered',b'regular'
b'6336416152',b'crossing',b'unmarked',b'regular'
b'6336416152',b'highway',b'crossing',b'regular'
b'6336416153',b'crossing',b'unmarked',b'regular'
b'6336416153',b'highway',b'crossing',b'regular'
b'6336416154',b'crossing',b'unmarked',b'regular'
b'6336416154',b'highway',b'crossing',b'regular'
b'6336416160',b'crossing',b'unmarked',b'regular'
b'6336416160',b'highway',b'crossing',b'regular'
b'6336416160',b'kerb',b'lowered',b'regular'
b'6336482605',b'crossing',b'unmarked',b'regular'
b'6336482605',b'highway',b'crossing',b'regular'
b'6336482606',b'crossing',b'unmarked',b'regular'
b'6336482606',b'highway',b'crossing',b'regular'
b'6336482608',b'crossing',b'unmarked',b'regular'
b'6336482608',b'highway',b'crossing',b'regular'
b'6336482609',b'crossing',b'unmarked',b'regular'
b'6336482609',b'highway',b'crossing',b'regular'
b'6336482616',b'crossing',b'unmarked',b'regular'
b'6336482616',b'highway',b'crossing',b'regular'
b'6336482617',b'crossing',b'unmarked',b'regular'
b'6336482617',b'highway',b'crossing',b'regular'
b'6336482620',b'traffic_calming',b'bump',b'regular'
b'6336482621',b'crossing',b'uncontrolled',b'regular'
b'6336482621',b'highway',b'crossing',b'regular'
b'6336482621',b'kerb',b'lowered',b'regular'
b'6336482622',b'direction',b'forward',b'regular'
b'6336482622',b'highway',b'stop',b'regular'
b'6336482622',b'stop',b'minor',b'regular'
b'6336482622',b'traffic_sign',b'stop',b'regular'
b'6336498899',b'crossing',b'uncontrolled',b'regular'
b'6336498899',b'highway',b'crossing',b'regular'
b'6336498899',b'kerb',b'lowered',b'regular'
b'6336498900',b'crossing',b'uncontrolled',b'regular'
b'6336498900',b'highway',b'crossing',b'regular'
b'6336498900',b'kerb',b'lowered',b'regular'
b'6336499233',b'crossing',b'unmarked',b'regular'
b'6336499233',b'highway',b'crossing',b'regular'
b'6336499233',b'kerb',b'lowered',b'regular'
b'6336499234',b'direction',b'both',b'regular'
b'6336499234',b'traffic_calming',b'hump',b'regular'
b'6336499235',b'crossing',b'unmarked',b'regular'
b'6336499235',b'highway',b'crossing',b'regular'
b'6336499236',b'crossing',b'unmarked',b'regular'
b'6336499236',b'highway',b'crossing',b'regular'
b'6336499237',b'direction',b'forward',b'regular'
b'6336499237',b'highway',b'stop',b'regular'
b'6336499237',b'stop',b'minor',b'regular'
b'6336499237',b'traffic_sign',b'stop',b'regular'
b'6336499238',b'direction',b'backward',b'regular'
b'6336499238',b'highway',b'stop',b'regular'
b'6336499238',b'stop',b'minor',b'regular'
b'6336499238',b'traffic_sign',b'stop',b'regular'
b'6336499245',b'crossing',b'unmarked',b'regular'
b'6336499245',b'highway',b'crossing',b'regular'
b'6336499245',b'kerb',b'lowered',b'regular'
b'6336499246',b'crossing',b'unmarked',b'regular'
b'6336499246',b'highway',b'crossing',b'regular'
b'6336499246',b'kerb',b'lowered',b'regular'
b'6336499247',b'crossing',b'unmarked',b'regular'
b'6336499247',b'highway',b'crossing',b'regular'
b'6336499247',b'kerb',b'lowered',b'regular'
b'6336499248',b'crossing',b'unmarked',b'regular'
b'6336499248',b'highway',b'crossing',b'regular'
b'6336499248',b'kerb',b'lowered',b'regular'
b'6336499249',b'crossing',b'unmarked',b'regular'
b'6336499249',b'highway',b'crossing',b'regular'
b'6336499249',b'kerb',b'lowered',b'regular'
b'6336499250',b'crossing',b'unmarked',b'regular'
b'6336499250',b'highway',b'crossing',b'regular'
b'6336499250',b'kerb',b'lowered',b'regular'
b'6336499251',b'crossing',b'unmarked',b'regular'
b'6336499251',b'highway',b'crossing',b'regular'
b'6336515522',b'crossing',b'unmarked',b'regular'
b'6336515522',b'highway',b'crossing',b'regular'
b'6336515523',b'crossing',b'unmarked',b'regular'
b'6336515523',b'highway',b'crossing',b'regular'
b'6336515571',b'crossing',b'unmarked',b'regular'
b'6336515571',b'highway',b'crossing',b'regular'
b'6336515573',b'direction',b'both',b'regular'
b'6336515573',b'traffic_calming',b'bump',b'regular'
b'6336515574',b'direction',b'both',b'regular'
b'6336515574',b'traffic_calming',b'bump',b'regular'
b'6336515575',b'direction',b'both',b'regular'
b'6336515575',b'traffic_calming',b'bump',b'regular'
b'6336515576',b'crossing',b'uncontrolled',b'regular'
b'6336515576',b'highway',b'crossing',b'regular'
b'6336515578',b'crossing',b'unmarked',b'regular'
b'6336515578',b'highway',b'crossing',b'regular'
b'6336515578',b'kerb',b'lowered',b'regular'
b'6336515579',b'crossing',b'unmarked',b'regular'
b'6336515579',b'highway',b'crossing',b'regular'
b'6336515580',b'direction',b'both',b'regular'
b'6336515580',b'traffic_calming',b'bump',b'regular'
b'6336515582',b'direction',b'both',b'regular'
b'6336515582',b'traffic_calming',b'bump',b'regular'
b'6336515583',b'crossing',b'unmarked',b'regular'
b'6336515583',b'highway',b'crossing',b'regular'
b'6336517485',b'crossing',b'unmarked',b'regular'
b'6336517485',b'highway',b'crossing',b'regular'
b'6336517485',b'kerb',b'lowered',b'regular'
b'6336517486',b'direction',b'forward',b'regular'
b'6336517486',b'highway',b'stop',b'regular'
b'6336517486',b'stop',b'minor',b'regular'
b'6336517486',b'traffic_sign',b'stop',b'regular'
b'6336517525',b'crossing',b'unmarked',b'regular'
b'6336517525',b'highway',b'crossing',b'regular'
b'6336551308',b'crossing',b'unmarked',b'regular'
b'6336551308',b'highway',b'crossing',b'regular'
b'6336554839',b'crossing',b'unmarked',b'regular'
b'6336554839',b'highway',b'crossing',b'regular'
b'6336554839',b'kerb',b'lowered',b'regular'
b'6336564078',b'crossing',b'unmarked',b'regular'
b'6336564078',b'highway',b'crossing',b'regular'
b'6336564078',b'kerb',b'lowered',b'regular'
b'6336573852',b'direction',b'backward',b'regular'
b'6336573852',b'highway',b'stop',b'regular'
b'6336573852',b'stop',b'minor',b'regular'
b'6336573852',b'traffic_sign',b'stop',b'regular'
b'6336665606',b'crossing',b'unmarked',b'regular'
b'6336665606',b'highway',b'crossing',b'regular'
b'6336665607',b'crossing',b'unmarked',b'regular'
b'6336665607',b'highway',b'crossing',b'regular'
b'6336665608',b'crossing',b'unmarked',b'regular'
b'6336665608',b'highway',b'crossing',b'regular'
b'6336665609',b'crossing',b'unmarked',b'regular'
b'6336665609',b'highway',b'crossing',b'regular'
b'6336667832',b'crossing',b'unmarked',b'regular'
b'6336667832',b'highway',b'crossing',b'regular'
b'6336667833',b'crossing',b'unmarked',b'regular'
b'6336667833',b'highway',b'crossing',b'regular'
b'6336670657',b'crossing',b'unmarked',b'regular'
b'6336670657',b'highway',b'crossing',b'regular'
b'6336687561',b'crossing',b'traffic_signals',b'regular'
b'6336687561',b'highway',b'crossing',b'regular'
b'6336687561',b'kerb',b'lowered',b'regular'
b'6336687562',b'crossing',b'traffic_signals',b'regular'
b'6336687562',b'highway',b'crossing',b'regular'
b'6336687562',b'kerb',b'lowered',b'regular'
b'6336687563',b'crossing',b'traffic_signals',b'regular'
b'6336687563',b'highway',b'crossing',b'regular'
b'6336687563',b'kerb',b'lowered',b'regular'
b'6337055144',b'crossing',b'uncontrolled',b'regular'
b'6337055144',b'direction',b'both',b'regular'
b'6337055144',b'highway',b'crossing',b'regular'
b'6337055144',b'kerb',b'lowered',b'regular'
b'6337055144',b'traffic_calming',b'hump',b'regular'
b'6337055147',b'lamp',b'floodlight',b'regular'
b'6337055148',b'lamp',b'floodlight',b'regular'
b'6337055149',b'lamp',b'floodlight',b'regular'
b'6337055150',b'lamp',b'floodlight',b'regular'
b'6337055151',b'lamp',b'floodlight',b'regular'
b'6337055152',b'lamp',b'floodlight',b'regular'
b'6337931474',b'crossing',b'unmarked',b'regular'
b'6337931474',b'highway',b'crossing',b'regular'
b'6337931474',b'kerb',b'lowered',b'regular'
b'6338231304',b'crossing',b'uncontrolled',b'regular'
b'6338231304',b'highway',b'crossing',b'regular'
b'6338284995',b'crossing',b'unmarked',b'regular'
b'6338284995',b'highway',b'crossing',b'regular'
b'6338284995',b'kerb',b'lowered',b'regular'
b'6338305585',b'crossing',b'unmarked',b'regular'
b'6338305585',b'highway',b'crossing',b'regular'
b'6338305585',b'kerb',b'lowered',b'regular'
b'6338354504',b'direction',b'forward',b'regular'
b'6338354504',b'highway',b'stop',b'regular'
b'6338354504',b'stop',b'minor',b'regular'
b'6338354504',b'traffic_sign',b'stop',b'regular'
b'6338509064',b'crossing',b'unmarked',b'regular'
b'6338509064',b'highway',b'crossing',b'regular'
b'6338534389',b'crossing',b'unmarked',b'regular'
b'6338534389',b'highway',b'crossing',b'regular'
b'6338534390',b'crossing',b'unmarked',b'regular'
b'6338534390',b'highway',b'crossing',b'regular'
b'6338551384',b'crossing',b'unmarked',b'regular'
b'6338551384',b'highway',b'crossing',b'regular'
b'6338551384',b'kerb',b'lowered',b'regular'
b'6338551985',b'crossing',b'unmarked',b'regular'
b'6338551985',b'highway',b'crossing',b'regular'
b'6338551985',b'kerb',b'lowered',b'regular'
b'6338554725',b'crossing',b'unmarked',b'regular'
b'6338554725',b'highway',b'crossing',b'regular'
b'6338554725',b'kerb',b'lowered',b'regular'
b'6338554726',b'crossing',b'unmarked',b'regular'
b'6338554726',b'highway',b'crossing',b'regular'
b'6338554726',b'kerb',b'lowered',b'regular'
b'6338629914',b'crossing',b'traffic_signals',b'regular'
b'6338629914',b'highway',b'crossing',b'regular'
b'6338629914',b'kerb',b'lowered',b'regular'
b'6338629915',b'crossing',b'traffic_signals',b'regular'
b'6338629915',b'highway',b'crossing',b'regular'
b'6338629915',b'kerb',b'lowered',b'regular'
b'6338717155',b'crossing',b'unmarked',b'regular'
b'6338717155',b'highway',b'crossing',b'regular'
b'6338726769',b'crossing',b'unmarked',b'regular'
b'6338726769',b'highway',b'crossing',b'regular'
b'6338726769',b'kerb',b'lowered',b'regular'
b'6338729308',b'direction',b'backward',b'regular'
b'6338729308',b'highway',b'stop',b'regular'
b'6338729308',b'stop',b'minor',b'regular'
b'6338729308',b'traffic_sign',b'stop',b'regular'
b'6338733377',b'crossing',b'unmarked',b'regular'
b'6338733377',b'highway',b'crossing',b'regular'
b'6338733377',b'kerb',b'lowered',b'regular'
b'6338743097',b'crossing',b'uncontrolled',b'regular'
b'6338743097',b'highway',b'crossing',b'regular'
b'6338743098',b'crossing',b'uncontrolled',b'regular'
b'6338743098',b'highway',b'crossing',b'regular'
b'6338746770',b'barrier',b'gate',b'regular'
b'6340133308',b'crossing',b'uncontrolled',b'regular'
b'6340133308',b'highway',b'crossing',b'regular'
b'6340133314',b'crossing',b'uncontrolled',b'regular'
b'6340133314',b'highway',b'crossing',b'regular'
b'6340133318',b'crossing',b'unmarked',b'regular'
b'6340133318',b'highway',b'crossing',b'regular'
b'6340133318',b'kerb',b'lowered',b'regular'
b'6340133320',b'crossing',b'uncontrolled',b'regular'
b'6340133320',b'highway',b'crossing',b'regular'
b'6340133320',b'kerb',b'lowered',b'regular'
b'6340133321',b'crossing',b'uncontrolled',b'regular'
b'6340133321',b'highway',b'crossing',b'regular'
b'6340133321',b'kerb',b'lowered',b'regular'
b'6340133322',b'crossing',b'uncontrolled',b'regular'
b'6340133322',b'highway',b'crossing',b'regular'
b'6340133322',b'kerb',b'lowered',b'regular'
b'6340133323',b'crossing',b'uncontrolled',b'regular'
